candidate_id,skill,system_extracted,system_skill_value,evidence_count,cv_text,human_skill_present,reviewer_notes
Candidate_018,Monitoring,1,1.0,1,"Tel Aviv
(cid:72) 
(cid:66) 
Senior Software Developer (cid:205)
agrml.github.io/me/
For more than 5 years I develop software with an urge to help people
solve their problems. I develop product rather than close issues.
Proactivity, empathy, focusing on the product result, end-user
experience, and runtime stability  these are the qualities I value most
both in colleagues and myself. Do we match?
Skills summary
Pro-level Backend development [Python/Django/asyncio/PyTest, PostgreSQL, Docker]
Mid-level Kubernets, Elastic Search. Mentoring. Team leading
Languages English (fluent), Russian (mothertongue)
Professional Experience
[PHONE_REMOVED] BestDoctor, Senior backend dev in the medical insurance sphere.
Python/Django/PyTest, Docker, zero-code intergrations
(cid:123) Implemented multiple features in a huge Django Admin with a bit of JS
(cid:123) Solved a problem by a paid service instead of a month of coding from scratch
[PHONE_REMOVED] Domclick (Sberbank), Tech lead and backend dev in a new buildings storefront.
Python/asyncio/FastAPI/PyTest, Docker, Kubernets, PostgreSQL, Elastic
(cid:123) Improved stability, performance, test-coverage and architecture of several micro-services
(cid:123) Introduced SRE practices (monitorings, safe migrations) and processes on keeping them go
(cid:123) Improved work processes, e.g. made scrum work as much as it was possible.
(cid:123) Closely worked with the product manager (designed principal implementations; helped to fit features to sprints)
[PHONE_REMOVED] Yandex, Backend development in the intranet department.
Python/Django/Celery/PyTest, Docker, PostgreSQL/YQL
(cid:123) Worked with more than 10 projects, mainly with the internal hiring system.
(cid:123) Increased Yandex employee hiring rate and decreased leaving rate by developing reference giving system and
employee rotation system
(cid:123) Launched a negotiation service. Designed a state machine for creating a new negotiation.
(cid:123) LeadedmigrationtoanewPaaS.Improved5affectedlibs/tools,migrated3projectsmyself,managedmigration
of 10 other projects.
(cid:123) Mentored in Yandex Backend Development school
[PHONE_REMOVED] ARCCN, RnD in the field of Software-Defined Networking.
(cid:123) Developed of a link state monitoring system (C++, Python. BFD, OpenFlow protocols)
(cid:123) Designed a rule caching system for OpenFlow software switches (C, Intel DPDK. P4 protocol)
Education
[PHONE_REMOVED] Bachelor of Computer Science, Moscow State University.
Department of Computational Mathematics and Cybernetics
Publications and teaching
2021 ""Developing backend using Django,"" an online course author and lecturer: 
2021 ""The way I develop software,"" an article on Medium [RU]: 
2017 ""UsinghashfunctionstoaccelerateperformanceofOpenFlowswitches,""AgranovskiyM.,ShalimovA.//Program
systems and toolware, MSU, 2017",,
Candidate_018,Reading Comprehension,1,1.0,3,"Tel Aviv
(cid:72) 
(cid:66) 
Senior Software Developer (cid:205)
agrml.github.io/me/
For more than 5 years I develop software with an urge to help people
solve their problems. I develop product rather than close issues.
Proactivity, empathy, focusing on the product result, end-user
experience, and runtime stability  these are the qualities I value most
both in colleagues and myself. Do we match?
Skills summary
Pro-level Backend development [Python/Django/asyncio/PyTest, PostgreSQL, Docker]
Mid-level Kubernets, Elastic Search. Mentoring. Team leading
Languages English (fluent), Russian (mothertongue)
Professional Experience
[PHONE_REMOVED] BestDoctor, Senior backend dev in the medical insurance sphere.
Python/Django/PyTest, Docker, zero-code intergrations
(cid:123) Implemented multiple features in a huge Django Admin with a bit of JS
(cid:123) Solved a problem by a paid service instead of a month of coding from scratch
[PHONE_REMOVED] Domclick (Sberbank), Tech lead and backend dev in a new buildings storefront.
Python/asyncio/FastAPI/PyTest, Docker, Kubernets, PostgreSQL, Elastic
(cid:123) Improved stability, performance, test-coverage and architecture of several micro-services
(cid:123) Introduced SRE practices (monitorings, safe migrations) and processes on keeping them go
(cid:123) Improved work processes, e.g. made scrum work as much as it was possible.
(cid:123) Closely worked with the product manager (designed principal implementations; helped to fit features to sprints)
[PHONE_REMOVED] Yandex, Backend development in the intranet department.
Python/Django/Celery/PyTest, Docker, PostgreSQL/YQL
(cid:123) Worked with more than 10 projects, mainly with the internal hiring system.
(cid:123) Increased Yandex employee hiring rate and decreased leaving rate by developing reference giving system and
employee rotation system
(cid:123) Launched a negotiation service. Designed a state machine for creating a new negotiation.
(cid:123) LeadedmigrationtoanewPaaS.Improved5affectedlibs/tools,migrated3projectsmyself,managedmigration
of 10 other projects.
(cid:123) Mentored in Yandex Backend Development school
[PHONE_REMOVED] ARCCN, RnD in the field of Software-Defined Networking.
(cid:123) Developed of a link state monitoring system (C++, Python. BFD, OpenFlow protocols)
(cid:123) Designed a rule caching system for OpenFlow software switches (C, Intel DPDK. P4 protocol)
Education
[PHONE_REMOVED] Bachelor of Computer Science, Moscow State University.
Department of Computational Mathematics and Cybernetics
Publications and teaching
2021 ""Developing backend using Django,"" an online course author and lecturer: 
2021 ""The way I develop software,"" an article on Medium [RU]: 
2017 ""UsinghashfunctionstoaccelerateperformanceofOpenFlowswitches,""AgranovskiyM.,ShalimovA.//Program
systems and toolware, MSU, 2017",,
Candidate_018,Science,1,1.0,1,"Tel Aviv
(cid:72) 
(cid:66) 
Senior Software Developer (cid:205)
agrml.github.io/me/
For more than 5 years I develop software with an urge to help people
solve their problems. I develop product rather than close issues.
Proactivity, empathy, focusing on the product result, end-user
experience, and runtime stability  these are the qualities I value most
both in colleagues and myself. Do we match?
Skills summary
Pro-level Backend development [Python/Django/asyncio/PyTest, PostgreSQL, Docker]
Mid-level Kubernets, Elastic Search. Mentoring. Team leading
Languages English (fluent), Russian (mothertongue)
Professional Experience
[PHONE_REMOVED] BestDoctor, Senior backend dev in the medical insurance sphere.
Python/Django/PyTest, Docker, zero-code intergrations
(cid:123) Implemented multiple features in a huge Django Admin with a bit of JS
(cid:123) Solved a problem by a paid service instead of a month of coding from scratch
[PHONE_REMOVED] Domclick (Sberbank), Tech lead and backend dev in a new buildings storefront.
Python/asyncio/FastAPI/PyTest, Docker, Kubernets, PostgreSQL, Elastic
(cid:123) Improved stability, performance, test-coverage and architecture of several micro-services
(cid:123) Introduced SRE practices (monitorings, safe migrations) and processes on keeping them go
(cid:123) Improved work processes, e.g. made scrum work as much as it was possible.
(cid:123) Closely worked with the product manager (designed principal implementations; helped to fit features to sprints)
[PHONE_REMOVED] Yandex, Backend development in the intranet department.
Python/Django/Celery/PyTest, Docker, PostgreSQL/YQL
(cid:123) Worked with more than 10 projects, mainly with the internal hiring system.
(cid:123) Increased Yandex employee hiring rate and decreased leaving rate by developing reference giving system and
employee rotation system
(cid:123) Launched a negotiation service. Designed a state machine for creating a new negotiation.
(cid:123) LeadedmigrationtoanewPaaS.Improved5affectedlibs/tools,migrated3projectsmyself,managedmigration
of 10 other projects.
(cid:123) Mentored in Yandex Backend Development school
[PHONE_REMOVED] ARCCN, RnD in the field of Software-Defined Networking.
(cid:123) Developed of a link state monitoring system (C++, Python. BFD, OpenFlow protocols)
(cid:123) Designed a rule caching system for OpenFlow software switches (C, Intel DPDK. P4 protocol)
Education
[PHONE_REMOVED] Bachelor of Computer Science, Moscow State University.
Department of Computational Mathematics and Cybernetics
Publications and teaching
2021 ""Developing backend using Django,"" an online course author and lecturer: 
2021 ""The way I develop software,"" an article on Medium [RU]: 
2017 ""UsinghashfunctionstoaccelerateperformanceofOpenFlowswitches,""AgranovskiyM.,ShalimovA.//Program
systems and toolware, MSU, 2017",,
Candidate_018,Speaking,1,1.0,1,"Tel Aviv
(cid:72) 
(cid:66) 
Senior Software Developer (cid:205)
agrml.github.io/me/
For more than 5 years I develop software with an urge to help people
solve their problems. I develop product rather than close issues.
Proactivity, empathy, focusing on the product result, end-user
experience, and runtime stability  these are the qualities I value most
both in colleagues and myself. Do we match?
Skills summary
Pro-level Backend development [Python/Django/asyncio/PyTest, PostgreSQL, Docker]
Mid-level Kubernets, Elastic Search. Mentoring. Team leading
Languages English (fluent), Russian (mothertongue)
Professional Experience
[PHONE_REMOVED] BestDoctor, Senior backend dev in the medical insurance sphere.
Python/Django/PyTest, Docker, zero-code intergrations
(cid:123) Implemented multiple features in a huge Django Admin with a bit of JS
(cid:123) Solved a problem by a paid service instead of a month of coding from scratch
[PHONE_REMOVED] Domclick (Sberbank), Tech lead and backend dev in a new buildings storefront.
Python/asyncio/FastAPI/PyTest, Docker, Kubernets, PostgreSQL, Elastic
(cid:123) Improved stability, performance, test-coverage and architecture of several micro-services
(cid:123) Introduced SRE practices (monitorings, safe migrations) and processes on keeping them go
(cid:123) Improved work processes, e.g. made scrum work as much as it was possible.
(cid:123) Closely worked with the product manager (designed principal implementations; helped to fit features to sprints)
[PHONE_REMOVED] Yandex, Backend development in the intranet department.
Python/Django/Celery/PyTest, Docker, PostgreSQL/YQL
(cid:123) Worked with more than 10 projects, mainly with the internal hiring system.
(cid:123) Increased Yandex employee hiring rate and decreased leaving rate by developing reference giving system and
employee rotation system
(cid:123) Launched a negotiation service. Designed a state machine for creating a new negotiation.
(cid:123) LeadedmigrationtoanewPaaS.Improved5affectedlibs/tools,migrated3projectsmyself,managedmigration
of 10 other projects.
(cid:123) Mentored in Yandex Backend Development school
[PHONE_REMOVED] ARCCN, RnD in the field of Software-Defined Networking.
(cid:123) Developed of a link state monitoring system (C++, Python. BFD, OpenFlow protocols)
(cid:123) Designed a rule caching system for OpenFlow software switches (C, Intel DPDK. P4 protocol)
Education
[PHONE_REMOVED] Bachelor of Computer Science, Moscow State University.
Department of Computational Mathematics and Cybernetics
Publications and teaching
2021 ""Developing backend using Django,"" an online course author and lecturer: 
2021 ""The way I develop software,"" an article on Medium [RU]: 
2017 ""UsinghashfunctionstoaccelerateperformanceofOpenFlowswitches,""AgranovskiyM.,ShalimovA.//Program
systems and toolware, MSU, 2017",,
Candidate_018,Writing,1,1.0,1,"Tel Aviv
(cid:72) 
(cid:66) 
Senior Software Developer (cid:205)
agrml.github.io/me/
For more than 5 years I develop software with an urge to help people
solve their problems. I develop product rather than close issues.
Proactivity, empathy, focusing on the product result, end-user
experience, and runtime stability  these are the qualities I value most
both in colleagues and myself. Do we match?
Skills summary
Pro-level Backend development [Python/Django/asyncio/PyTest, PostgreSQL, Docker]
Mid-level Kubernets, Elastic Search. Mentoring. Team leading
Languages English (fluent), Russian (mothertongue)
Professional Experience
[PHONE_REMOVED] BestDoctor, Senior backend dev in the medical insurance sphere.
Python/Django/PyTest, Docker, zero-code intergrations
(cid:123) Implemented multiple features in a huge Django Admin with a bit of JS
(cid:123) Solved a problem by a paid service instead of a month of coding from scratch
[PHONE_REMOVED] Domclick (Sberbank), Tech lead and backend dev in a new buildings storefront.
Python/asyncio/FastAPI/PyTest, Docker, Kubernets, PostgreSQL, Elastic
(cid:123) Improved stability, performance, test-coverage and architecture of several micro-services
(cid:123) Introduced SRE practices (monitorings, safe migrations) and processes on keeping them go
(cid:123) Improved work processes, e.g. made scrum work as much as it was possible.
(cid:123) Closely worked with the product manager (designed principal implementations; helped to fit features to sprints)
[PHONE_REMOVED] Yandex, Backend development in the intranet department.
Python/Django/Celery/PyTest, Docker, PostgreSQL/YQL
(cid:123) Worked with more than 10 projects, mainly with the internal hiring system.
(cid:123) Increased Yandex employee hiring rate and decreased leaving rate by developing reference giving system and
employee rotation system
(cid:123) Launched a negotiation service. Designed a state machine for creating a new negotiation.
(cid:123) LeadedmigrationtoanewPaaS.Improved5affectedlibs/tools,migrated3projectsmyself,managedmigration
of 10 other projects.
(cid:123) Mentored in Yandex Backend Development school
[PHONE_REMOVED] ARCCN, RnD in the field of Software-Defined Networking.
(cid:123) Developed of a link state monitoring system (C++, Python. BFD, OpenFlow protocols)
(cid:123) Designed a rule caching system for OpenFlow software switches (C, Intel DPDK. P4 protocol)
Education
[PHONE_REMOVED] Bachelor of Computer Science, Moscow State University.
Department of Computational Mathematics and Cybernetics
Publications and teaching
2021 ""Developing backend using Django,"" an online course author and lecturer: 
2021 ""The way I develop software,"" an article on Medium [RU]: 
2017 ""UsinghashfunctionstoaccelerateperformanceofOpenFlowswitches,""AgranovskiyM.,ShalimovA.//Program
systems and toolware, MSU, 2017",,
Candidate_019,Active Learning,1,1.0,2,"Golang Developer
KarmiEl, Israel (Able to relocate)


Telegram: 
Github: entertainment-veks
GENERAL
Im a Golang Back-end developer who migrated from Android (Java/Kotlin) 7
month ago. Got a half+ of a year of development web-apps near blockchain and
digital currency. Also have 2.5 years of experience in developing android-apps.
Also took a couple of courses from Yandex.Practicum. More details below 
SKILLS
Golang:Go standard library, Gorilla, Go testing,Gogoc, Go database, Go vet + Go analyze
(custom linters), Go Validation (ozzo/playground), FacebookGo inject, Loggers
Architecture:MVC, MVP, MVVM, SOLID, ACID, OOP, Goproject layout
Android/General:Java Core, Kotlin Core, Hibernate,JPA, SQL, Firebase, JDBC, some Spring
modules, REST, Websocket, Migrate, Docker, Docker Compose, Makefiles, Cron, MySQL,
PostgreSQL, SQLite, LiveData, Multithreading, Coroutines, Room, Dagger2, Koin, Hilt, NavUI, Rx
basic, Glide, Gson, Android design components, Android Jetpack, Espresso, JUnit etc..
Language:Ukrainian, Russian - Native, English - UpperIntermediate, Hebrew - Beginner
PROJECTS
Golang:
Demo Project Gophermart-web service for accumulativeloyalty system[still in progress]
Application X*-client for one of the digital currencyexchange likeBinance(in Company X*)
Application X*-client for one of the digital currencywallets storagelikeMetamask(in Company X*)
Android:
Demo Project ""News App""- news app (June 2021)
GoDog-app for training dogs (in LeverX)
Application X* -shop-app for the biggest Germanycustomer (in LeverX)
Consulty -platform for expert consultations on alltopics (in Sk.WebStudio)
WORK EXPERIENCE
Golang Developer - Company X* (Kyiv, remote) - product/outsourceIT company
 Casual developer. Has finished a few projects.
 Generally was making clients for services which related with blockchain
and digital currency like Binance, Metamask etc.
 Got knowledge of how blockchain and digital currency works, also got knowledge about
microservice architecture and instruments like Kaa or websockets
 from November 2021 till now
Android Developer - LeverX (Kyiv office, local) -outsource IT company
 Participated in few projects, mostly casual client-side android front-end apps.
 Was leading a small part of the team (2-5 developers).
 from March 2021 till November 2021
Android Developer - Sk.WebStudio (International, remote) - outsource IT company
 Casual developer. First experience in an international team.
 from July 2020 till March 2021
EDUCATION
Couple of courses Go web inYandex.Practicum-asbeta-tester
 A Tour of Go
 Go Web
 Go Web Advanced
 Multithreading in Go
Java Back-end inMate Academy-IT academy
 Java Core
 JDBC + Hibernate
 Java Web
 Spring
 Multithreading
ertificateAndroid-development onCoursera-quickstart in Android-development.
Course from MIPT.
 Android components and interface elements
 Multithreading and networking in Android
 Android Application Architecture
Notes:
Application X - cannot tell the name of the application cause of NDA
Company X - cannot tell the name of the company cause of NDA",,
Candidate_019,Active Listening,0,0.0,0,"Golang Developer
KarmiEl, Israel (Able to relocate)


Telegram: 
Github: entertainment-veks
GENERAL
Im a Golang Back-end developer who migrated from Android (Java/Kotlin) 7
month ago. Got a half+ of a year of development web-apps near blockchain and
digital currency. Also have 2.5 years of experience in developing android-apps.
Also took a couple of courses from Yandex.Practicum. More details below 
SKILLS
Golang:Go standard library, Gorilla, Go testing,Gogoc, Go database, Go vet + Go analyze
(custom linters), Go Validation (ozzo/playground), FacebookGo inject, Loggers
Architecture:MVC, MVP, MVVM, SOLID, ACID, OOP, Goproject layout
Android/General:Java Core, Kotlin Core, Hibernate,JPA, SQL, Firebase, JDBC, some Spring
modules, REST, Websocket, Migrate, Docker, Docker Compose, Makefiles, Cron, MySQL,
PostgreSQL, SQLite, LiveData, Multithreading, Coroutines, Room, Dagger2, Koin, Hilt, NavUI, Rx
basic, Glide, Gson, Android design components, Android Jetpack, Espresso, JUnit etc..
Language:Ukrainian, Russian - Native, English - UpperIntermediate, Hebrew - Beginner
PROJECTS
Golang:
Demo Project Gophermart-web service for accumulativeloyalty system[still in progress]
Application X*-client for one of the digital currencyexchange likeBinance(in Company X*)
Application X*-client for one of the digital currencywallets storagelikeMetamask(in Company X*)
Android:
Demo Project ""News App""- news app (June 2021)
GoDog-app for training dogs (in LeverX)
Application X* -shop-app for the biggest Germanycustomer (in LeverX)
Consulty -platform for expert consultations on alltopics (in Sk.WebStudio)
WORK EXPERIENCE
Golang Developer - Company X* (Kyiv, remote) - product/outsourceIT company
 Casual developer. Has finished a few projects.
 Generally was making clients for services which related with blockchain
and digital currency like Binance, Metamask etc.
 Got knowledge of how blockchain and digital currency works, also got knowledge about
microservice architecture and instruments like Kaa or websockets
 from November 2021 till now
Android Developer - LeverX (Kyiv office, local) -outsource IT company
 Participated in few projects, mostly casual client-side android front-end apps.
 Was leading a small part of the team (2-5 developers).
 from March 2021 till November 2021
Android Developer - Sk.WebStudio (International, remote) - outsource IT company
 Casual developer. First experience in an international team.
 from July 2020 till March 2021
EDUCATION
Couple of courses Go web inYandex.Practicum-asbeta-tester
 A Tour of Go
 Go Web
 Go Web Advanced
 Multithreading in Go
Java Back-end inMate Academy-IT academy
 Java Core
 JDBC + Hibernate
 Java Web
 Spring
 Multithreading
ertificateAndroid-development onCoursera-quickstart in Android-development.
Course from MIPT.
 Android components and interface elements
 Multithreading and networking in Android
 Android Application Architecture
Notes:
Application X - cannot tell the name of the application cause of NDA
Company X - cannot tell the name of the company cause of NDA",,
Candidate_019,Critical Thinking,1,1.0,3,"Golang Developer
KarmiEl, Israel (Able to relocate)


Telegram: 
Github: entertainment-veks
GENERAL
Im a Golang Back-end developer who migrated from Android (Java/Kotlin) 7
month ago. Got a half+ of a year of development web-apps near blockchain and
digital currency. Also have 2.5 years of experience in developing android-apps.
Also took a couple of courses from Yandex.Practicum. More details below 
SKILLS
Golang:Go standard library, Gorilla, Go testing,Gogoc, Go database, Go vet + Go analyze
(custom linters), Go Validation (ozzo/playground), FacebookGo inject, Loggers
Architecture:MVC, MVP, MVVM, SOLID, ACID, OOP, Goproject layout
Android/General:Java Core, Kotlin Core, Hibernate,JPA, SQL, Firebase, JDBC, some Spring
modules, REST, Websocket, Migrate, Docker, Docker Compose, Makefiles, Cron, MySQL,
PostgreSQL, SQLite, LiveData, Multithreading, Coroutines, Room, Dagger2, Koin, Hilt, NavUI, Rx
basic, Glide, Gson, Android design components, Android Jetpack, Espresso, JUnit etc..
Language:Ukrainian, Russian - Native, English - UpperIntermediate, Hebrew - Beginner
PROJECTS
Golang:
Demo Project Gophermart-web service for accumulativeloyalty system[still in progress]
Application X*-client for one of the digital currencyexchange likeBinance(in Company X*)
Application X*-client for one of the digital currencywallets storagelikeMetamask(in Company X*)
Android:
Demo Project ""News App""- news app (June 2021)
GoDog-app for training dogs (in LeverX)
Application X* -shop-app for the biggest Germanycustomer (in LeverX)
Consulty -platform for expert consultations on alltopics (in Sk.WebStudio)
WORK EXPERIENCE
Golang Developer - Company X* (Kyiv, remote) - product/outsourceIT company
 Casual developer. Has finished a few projects.
 Generally was making clients for services which related with blockchain
and digital currency like Binance, Metamask etc.
 Got knowledge of how blockchain and digital currency works, also got knowledge about
microservice architecture and instruments like Kaa or websockets
 from November 2021 till now
Android Developer - LeverX (Kyiv office, local) -outsource IT company
 Participated in few projects, mostly casual client-side android front-end apps.
 Was leading a small part of the team (2-5 developers).
 from March 2021 till November 2021
Android Developer - Sk.WebStudio (International, remote) - outsource IT company
 Casual developer. First experience in an international team.
 from July 2020 till March 2021
EDUCATION
Couple of courses Go web inYandex.Practicum-asbeta-tester
 A Tour of Go
 Go Web
 Go Web Advanced
 Multithreading in Go
Java Back-end inMate Academy-IT academy
 Java Core
 JDBC + Hibernate
 Java Web
 Spring
 Multithreading
ertificateAndroid-development onCoursera-quickstart in Android-development.
Course from MIPT.
 Android components and interface elements
 Multithreading and networking in Android
 Android Application Architecture
Notes:
Application X - cannot tell the name of the application cause of NDA
Company X - cannot tell the name of the company cause of NDA",,
Candidate_019,Learning Strategies,1,1.0,1,"Golang Developer
KarmiEl, Israel (Able to relocate)


Telegram: 
Github: entertainment-veks
GENERAL
Im a Golang Back-end developer who migrated from Android (Java/Kotlin) 7
month ago. Got a half+ of a year of development web-apps near blockchain and
digital currency. Also have 2.5 years of experience in developing android-apps.
Also took a couple of courses from Yandex.Practicum. More details below 
SKILLS
Golang:Go standard library, Gorilla, Go testing,Gogoc, Go database, Go vet + Go analyze
(custom linters), Go Validation (ozzo/playground), FacebookGo inject, Loggers
Architecture:MVC, MVP, MVVM, SOLID, ACID, OOP, Goproject layout
Android/General:Java Core, Kotlin Core, Hibernate,JPA, SQL, Firebase, JDBC, some Spring
modules, REST, Websocket, Migrate, Docker, Docker Compose, Makefiles, Cron, MySQL,
PostgreSQL, SQLite, LiveData, Multithreading, Coroutines, Room, Dagger2, Koin, Hilt, NavUI, Rx
basic, Glide, Gson, Android design components, Android Jetpack, Espresso, JUnit etc..
Language:Ukrainian, Russian - Native, English - UpperIntermediate, Hebrew - Beginner
PROJECTS
Golang:
Demo Project Gophermart-web service for accumulativeloyalty system[still in progress]
Application X*-client for one of the digital currencyexchange likeBinance(in Company X*)
Application X*-client for one of the digital currencywallets storagelikeMetamask(in Company X*)
Android:
Demo Project ""News App""- news app (June 2021)
GoDog-app for training dogs (in LeverX)
Application X* -shop-app for the biggest Germanycustomer (in LeverX)
Consulty -platform for expert consultations on alltopics (in Sk.WebStudio)
WORK EXPERIENCE
Golang Developer - Company X* (Kyiv, remote) - product/outsourceIT company
 Casual developer. Has finished a few projects.
 Generally was making clients for services which related with blockchain
and digital currency like Binance, Metamask etc.
 Got knowledge of how blockchain and digital currency works, also got knowledge about
microservice architecture and instruments like Kaa or websockets
 from November 2021 till now
Android Developer - LeverX (Kyiv office, local) -outsource IT company
 Participated in few projects, mostly casual client-side android front-end apps.
 Was leading a small part of the team (2-5 developers).
 from March 2021 till November 2021
Android Developer - Sk.WebStudio (International, remote) - outsource IT company
 Casual developer. First experience in an international team.
 from July 2020 till March 2021
EDUCATION
Couple of courses Go web inYandex.Practicum-asbeta-tester
 A Tour of Go
 Go Web
 Go Web Advanced
 Multithreading in Go
Java Back-end inMate Academy-IT academy
 Java Core
 JDBC + Hibernate
 Java Web
 Spring
 Multithreading
ertificateAndroid-development onCoursera-quickstart in Android-development.
Course from MIPT.
 Android components and interface elements
 Multithreading and networking in Android
 Android Application Architecture
Notes:
Application X - cannot tell the name of the application cause of NDA
Company X - cannot tell the name of the company cause of NDA",,
Candidate_019,Mathematics,1,1.0,1,"Golang Developer
KarmiEl, Israel (Able to relocate)


Telegram: 
Github: entertainment-veks
GENERAL
Im a Golang Back-end developer who migrated from Android (Java/Kotlin) 7
month ago. Got a half+ of a year of development web-apps near blockchain and
digital currency. Also have 2.5 years of experience in developing android-apps.
Also took a couple of courses from Yandex.Practicum. More details below 
SKILLS
Golang:Go standard library, Gorilla, Go testing,Gogoc, Go database, Go vet + Go analyze
(custom linters), Go Validation (ozzo/playground), FacebookGo inject, Loggers
Architecture:MVC, MVP, MVVM, SOLID, ACID, OOP, Goproject layout
Android/General:Java Core, Kotlin Core, Hibernate,JPA, SQL, Firebase, JDBC, some Spring
modules, REST, Websocket, Migrate, Docker, Docker Compose, Makefiles, Cron, MySQL,
PostgreSQL, SQLite, LiveData, Multithreading, Coroutines, Room, Dagger2, Koin, Hilt, NavUI, Rx
basic, Glide, Gson, Android design components, Android Jetpack, Espresso, JUnit etc..
Language:Ukrainian, Russian - Native, English - UpperIntermediate, Hebrew - Beginner
PROJECTS
Golang:
Demo Project Gophermart-web service for accumulativeloyalty system[still in progress]
Application X*-client for one of the digital currencyexchange likeBinance(in Company X*)
Application X*-client for one of the digital currencywallets storagelikeMetamask(in Company X*)
Android:
Demo Project ""News App""- news app (June 2021)
GoDog-app for training dogs (in LeverX)
Application X* -shop-app for the biggest Germanycustomer (in LeverX)
Consulty -platform for expert consultations on alltopics (in Sk.WebStudio)
WORK EXPERIENCE
Golang Developer - Company X* (Kyiv, remote) - product/outsourceIT company
 Casual developer. Has finished a few projects.
 Generally was making clients for services which related with blockchain
and digital currency like Binance, Metamask etc.
 Got knowledge of how blockchain and digital currency works, also got knowledge about
microservice architecture and instruments like Kaa or websockets
 from November 2021 till now
Android Developer - LeverX (Kyiv office, local) -outsource IT company
 Participated in few projects, mostly casual client-side android front-end apps.
 Was leading a small part of the team (2-5 developers).
 from March 2021 till November 2021
Android Developer - Sk.WebStudio (International, remote) - outsource IT company
 Casual developer. First experience in an international team.
 from July 2020 till March 2021
EDUCATION
Couple of courses Go web inYandex.Practicum-asbeta-tester
 A Tour of Go
 Go Web
 Go Web Advanced
 Multithreading in Go
Java Back-end inMate Academy-IT academy
 Java Core
 JDBC + Hibernate
 Java Web
 Spring
 Multithreading
ertificateAndroid-development onCoursera-quickstart in Android-development.
Course from MIPT.
 Android components and interface elements
 Multithreading and networking in Android
 Android Application Architecture
Notes:
Application X - cannot tell the name of the application cause of NDA
Company X - cannot tell the name of the company cause of NDA",,
Candidate_019,Monitoring,1,1.0,1,"Golang Developer
KarmiEl, Israel (Able to relocate)


Telegram: 
Github: entertainment-veks
GENERAL
Im a Golang Back-end developer who migrated from Android (Java/Kotlin) 7
month ago. Got a half+ of a year of development web-apps near blockchain and
digital currency. Also have 2.5 years of experience in developing android-apps.
Also took a couple of courses from Yandex.Practicum. More details below 
SKILLS
Golang:Go standard library, Gorilla, Go testing,Gogoc, Go database, Go vet + Go analyze
(custom linters), Go Validation (ozzo/playground), FacebookGo inject, Loggers
Architecture:MVC, MVP, MVVM, SOLID, ACID, OOP, Goproject layout
Android/General:Java Core, Kotlin Core, Hibernate,JPA, SQL, Firebase, JDBC, some Spring
modules, REST, Websocket, Migrate, Docker, Docker Compose, Makefiles, Cron, MySQL,
PostgreSQL, SQLite, LiveData, Multithreading, Coroutines, Room, Dagger2, Koin, Hilt, NavUI, Rx
basic, Glide, Gson, Android design components, Android Jetpack, Espresso, JUnit etc..
Language:Ukrainian, Russian - Native, English - UpperIntermediate, Hebrew - Beginner
PROJECTS
Golang:
Demo Project Gophermart-web service for accumulativeloyalty system[still in progress]
Application X*-client for one of the digital currencyexchange likeBinance(in Company X*)
Application X*-client for one of the digital currencywallets storagelikeMetamask(in Company X*)
Android:
Demo Project ""News App""- news app (June 2021)
GoDog-app for training dogs (in LeverX)
Application X* -shop-app for the biggest Germanycustomer (in LeverX)
Consulty -platform for expert consultations on alltopics (in Sk.WebStudio)
WORK EXPERIENCE
Golang Developer - Company X* (Kyiv, remote) - product/outsourceIT company
 Casual developer. Has finished a few projects.
 Generally was making clients for services which related with blockchain
and digital currency like Binance, Metamask etc.
 Got knowledge of how blockchain and digital currency works, also got knowledge about
microservice architecture and instruments like Kaa or websockets
 from November 2021 till now
Android Developer - LeverX (Kyiv office, local) -outsource IT company
 Participated in few projects, mostly casual client-side android front-end apps.
 Was leading a small part of the team (2-5 developers).
 from March 2021 till November 2021
Android Developer - Sk.WebStudio (International, remote) - outsource IT company
 Casual developer. First experience in an international team.
 from July 2020 till March 2021
EDUCATION
Couple of courses Go web inYandex.Practicum-asbeta-tester
 A Tour of Go
 Go Web
 Go Web Advanced
 Multithreading in Go
Java Back-end inMate Academy-IT academy
 Java Core
 JDBC + Hibernate
 Java Web
 Spring
 Multithreading
ertificateAndroid-development onCoursera-quickstart in Android-development.
Course from MIPT.
 Android components and interface elements
 Multithreading and networking in Android
 Android Application Architecture
Notes:
Application X - cannot tell the name of the application cause of NDA
Company X - cannot tell the name of the company cause of NDA",,
